OTU_1160_Desulfobacteraceae(91.9)_Desulfosarcina(54.0) 6
OTU_350_Xanthomonadaceae(36.0)_Luteibacter(36.0) 6
OTU_436_Phycisphaeraceae(41.6)_Phycisphaera(41.6) 6
OTU_4340_Ectothiorhodospiraceae(46.7)_Ectothiorhodosinus(45.5) 6
OTU_5121_Veillonellaceae(28.4)_Sporomusa(28.4) 6
OTU_1419_Rhizobiaceae(27.7)_Rhizobium(27.7) 6
OTU_1435_Cytophagaceae(40.3)_Hymenobacter(40.3) 6
OTU_1471_Phyllobacteriaceae(43.1)_Phyllobacterium(43.1) 6
OTU_2405_Rhodobacteraceae(97.4)_Roseibacterium(75.9) 6
OTU_1470_Hyphomicrobiaceae(45.2)_Zhangella(44.9) 6
OTU_95_Acidaminococcaceae(27.6)_Acidaminococcus(27.6) 6
OTU_1238_"Chloroflexaceae"(44.7)_Roseiflexus(44.3) 6
OTU_1443_"Flammeovirgaceae"(41.9)_Cesiribacter(41.9) 6
OTU_119_Planococcaceae(32.9)_Ureibacillus(32.9) 7
OTU_3_Desulfuromonadaceae(28.1)_Desulfuromusa(28.1) 7
OTU_5198_Veillonellaceae(28.4)_Megamonas(28.4) 7
OTU_1461_Desulfobacteraceae(92.9)_Desulfococcus(60.6) 7
OTU_739_Desulfuromonadaceae(36.0)_Desulfuromonas(36.0) 7
OTU_130_Cytophagaceae(46.0)_Meniscus(45.4) 7
OTU_847_Desulfuromonadaceae(41.6)_Desulfuromonas(41.6) 7
OTU_491_Halothiobacillaceae(31.1)_Halothiobacillus(31.1) 7
OTU_3449_Rhodobacteraceae(97.0)_Citreimonas(66.6) 7
OTU_216_Desulfuromonadaceae(41.9)_Desulfuromusa(41.9) 7
OTU_1519_Anaerolineaceae(41.0)_Longilinea(41.0) 7
OTU_5135_Rhodobacteraceae(94.2)_Salipiger(59.5) 7
OTU_478_Desulfuromonadaceae(41.3)_Pelobacter(41.3) 7
OTU_299_Alteromonadaceae(53.2)_Marinimicrobium(47.9) 7
OTU_180_Armatimonadaceae(29.1)_Armatimonas/Armatimonadetes_gp1(29.1) 7
OTU_2298_Puniceicoccaceae(96.4)_Puniceicoccus(85.8) 7
OTU_1429_Alteromonadaceae(98.2)_Haliea(98.2) 7
OTU_5_Conexibacteraceae(27.6)_Conexibacter(27.6) 7
OTU_126_Desulfuromonadaceae(41.3)_Pelobacter(41.3) 7
OTU_1385_Cytophagaceae(41.3)_Adhaeribacter(41.3) 7
OTU_224_Nautiliaceae(27.6)_Nautilia(27.6) 7
OTU_4107_Xanthomonadaceae(29.1)_Luteibacter(29.1) 7
OTU_409_Geobacteraceae(33.6)_Geoalkalibacter(33.6) 7
OTU_137_Cryomorphaceae(44.7)_Owenweeksia(44.7) 7
OTU_1705_"Chloroflexaceae"(48.1)_Chloroflexus(44.3) 7
OTU_372_Phycisphaeraceae(32.9)_Phycisphaera(32.9) 7
OTU_862_Ectothiorhodospiraceae(64.6)_Thioalkalivibrio(51.7) 7
OTU_411_Deferribacterales_incertae_sedis(38.4)_Caldithrix(38.4) 7
OTU_803_Ruminococcaceae(92.4)_Acetivibrio(74.2) 7
OTU_3155_Spirochaetaceae(87.6)_Spirochaeta(61.9) 7
OTU_315_Acidaminococcaceae(31.1)_Succiniclasticum(31.1) 7
OTU_428_Anaerolineaceae(41.3)_Anaerolinea(41.3) 7
OTU_358_Desulfobacteraceae(91.5)_Desulfosalsimonas(59.5) 7
OTU_128_Geobacteraceae(30.4)_Geobacter(30.4) 7
OTU_661_"Chloroflexaceae"(44.1)_Chloroflexus(44.1) 7
OTU_1380_Cytophagaceae(40.7)_Hymenobacter(40.7) 8
OTU_680_Spirochaetaceae(92.4)_Spirochaeta(63.1) 8
OTU_362_Oceanospirillaceae(40.3)_Marinomonas(40.3) 8
OTU_1310_Rhodobacteraceae(98.8)_Roseovarius(90.1) 8
OTU_169_"Chloroflexaceae"(46.0)_Roseiflexus(44.4) 8
